L_id,A_id,status,reason,lead_in_sec,landmark_corr,lead_in_source,video_duration_sec,duration_mismatch,positive_start_sec,positive_end_sec,neutral_start_sec,neutral_end_sec,negative_start_sec,negative_end_sec
L877,B05007,ok,,0.768375,0.5045593192236927,cohort_median,801.865886,,0.768375,95.48837499999935,105.49437500000057,193.2743749999994,203.2753749999996,329.4173749999994
L888,B05020,ok,,0.768375,0.08408628708506795,cohort_median,964.099024,,0.768375,95.51937500000021,105.52537499999961,193.31737499999906,203.3293749999997,329.4593750000007
L889,B05021,ok,,0.368625,0.6136690147101151,landmark,934.367058,,0.368625,94.9756250000036,104.98062500000098,192.74262500000344,202.75162500000164,328.87662500000164
L890,B05022,ok,,0.768375,0.4054706069278519,cohort_median,651.099349,,0.768375,95.65137499999982,105.65737500000013,193.47237499999972,203.48637499999984,329.61937500000056
L901,B05036,ok,,0.768375,0.46483253099435295,cohort_median,720.455274,,0.768375,95.5753750000007,105.57637500000091,193.35537500000316,203.372375000003,329.5083750000016
L917,B05057,ok,,0.768375,0.48714847410194,cohort_median,702.632618,,0.768375,95.52937499999861,105.53137499999902,193.31837499999926,203.32837499999766,329.48237499999993
L932,B05073,ok,,0.768375,0.07475680978775923,cohort_median,739.065951,,0.768375,95.67937500000052,105.69037500000003,193.4853750000001,203.4993750000002,329.65137500000026
L942,B05084,ok,,0.768375,0.1256607406395483,cohort_median,634.999349,,0.768375,95.62137500000098,105.62337500000139,193.41037499999982,203.42037500000004,329.5843750000007
L953,B06004,ok,,0.768375,0.07440865668237105,cohort_median,698.632618,,0.768375,95.55637500000047,105.5733750000003,193.34637500000042,203.36437500000045,329.5083750000007
L965,B06017,ok,,0.768375,0.45353023779523904,cohort_median,795.865886,,0.768375,95.90537499999972,105.92337499999975,193.7123750000004,203.72837500000003,329.87137500000006
L967,B06019,ok,,0.768375,0.465317094700194,cohort_median,906.532422,,0.768375,95.70437500000016,105.70737500000031,193.53837499999997,203.54237500000033,329.6943750000004
L968,B06020,ok,,0.768375,0.4823684456387143,cohort_median,720.432618,,0.768375,95.73637499999985,105.74337499999992,193.518375,203.5223749999999,329.65337499999976
L976,B06028,ok,,0.768375,0.47588574576875736,cohort_median,944.36569,,0.768375,95.55437500000006,105.56737499999907,193.34237500000052,203.35637500000337,329.53237500000284
L986,B06040,ok,,0.768375,0.07411539976595985,cohort_median,1228.698763,,0.768375,95.55737500000068,105.5673750000009,193.36137500000075,203.37237499999935,329.509375
L997,B06054,ok,,0.768375,0.3929840714192504,cohort_median,748.509896,,0.768375,95.58037500000172,105.58837499999971,193.38537499999836,203.40037500000142,329.5773750000011
L1008,B06065,ok,,0.768375,0.48934546109947735,cohort_median,716.665951,,0.768375,95.5553750000039,105.56837500000292,193.36437499999772,203.36637499999813,329.53437500000325
L1019,B06076,ok,,0.768375,0.08464512124212335,cohort_median,785.932552,,0.768375,95.58237500000031,105.59037500000012,193.36137499999984,203.36837500000036,329.509375
L1021,B06078,ok,,0.768375,0.4805161037924654,cohort_median,715.465951,,0.768375,95.7083749999996,105.71337499999971,193.50037499999996,203.50537500000007,329.6473749999999
L1026,B06084,ok,,0.768375,0.5149663822129491,cohort_median,677.966016,,0.768375,95.53037499999881,105.53537499999983,193.31437500000027,203.31537499999865,329.4593749999989
L1037,B06101,ok,,0.768375,0.08015864467368475,cohort_median,714.799284,,0.768375,95.56537499999867,105.56837500000292,193.33937500000354,203.35637500000337,329.515375000003
L104,A02179,ok,,1.240875,0.7873828442679374,landmark,686.733334,,1.240875,95.66887499999989,105.67187499999686,193.43087499999504,203.43887499999667,329.5458750000003
L1043,B06108,ok,,0.768375,0.22235361013285887,cohort_median,651.206315,,0.768375,95.30937499999926,105.3223750000001,193.09737499999972,203.1013749999987,329.26237499999877
L1048,B06113,ok,,0.768375,0.4815393630360449,cohort_median,842.965821,,0.768375,95.56037499999947,105.56337500000008,193.3293749999997,203.3333749999996,329.48837500000025
L1056,B06121,ok,,0.768375,0.4930534024520404,cohort_median,681.332683,,0.768375,95.71037500000274,105.72237500000519,193.502375000004,203.51537500000302,329.69037500000593
L1068,B06134,ok,,0.768375,0.5756239459781938,cohort_median,803.999219,,0.768375,95.7673749999998,105.77937499999861,193.56037500000127,203.56937499999947,329.7263749999987
L1075,B06141,ok,,0.768375,0.43546196817115546,cohort_median,1303.3,,0.768375,95.19637499999989,105.2003750000007,192.9593749999989,202.9763749999987,329.09837500000174
L1077,B06143,ok,,0.768375,0.3846017672735294,cohort_median,796.899219,,0.768375,95.55637500000047,105.56737500000635,193.34937500000558,203.3623750000046,329.5093750000018
L1081,B06148,ok,,1.035875,0.7356493528202669,landmark,850.999154,,1.035875,95.94087499999884,105.95387499999785,193.74987499999995,203.75387499999712,329.91487499999715
L1085,B06153,ok,,0.768375,0.2173694669342189,cohort_median,841.766667,,0.768375,95.19937499999686,105.20737499999849,192.96837499999708,202.97337499999446,329.07837499999766
L1093,B06161,ok,,0.49625,0.747185355524175,landmark,707.999284,,0.49625,95.4272500000005,105.43025000000111,193.22524999999936,203.24024999999878,329.394250000001
L1096,B06164,ok,,0.619,0.6665441683570225,landmark,709.732618,,0.619,95.66799999999907,105.67099999999968,193.46200000000076,203.46700000000178,329.6159999999994
L1107,B06182,ok,,0.768375,0.47527529368336374,cohort_median,792.765886,,0.768375,95.78937499999701,105.80237499999966,193.61537499999793,203.62437499999976,329.7963749999984
L1114,B06189,ok,,0.859375,0.7723006378398011,landmark,754.932552,,0.859375,95.75437500000044,105.76837499999965,193.54937500000233,203.56137500000114,329.76637499999924
L1118,B06195,ok,,0.431875,0.7412831656236945,landmark,739.233334,,0.431875,94.87387500000274,104.87987500000396,192.639875000006,202.64687500000377,328.7668750000064
L1122,B06199,ok,,0.768375,0.46294328310553834,cohort_median,681.266016,,0.768375,95.71537500000012,105.72537500000034,193.54737500000044,203.54937499999903,329.7153750000001
L1130,B06211,ok,,0.768375,0.075802388598613,cohort_median,875.665821,,0.768375,95.73937499999774,105.74537499999896,193.5423749999976,203.55837500000086,329.68837499999825
L1131,B06212,ok,,0.457125,0.738685359248066,landmark,743.532618,,0.457125,95.36712500000168,105.3831250000013,193.18012499999995,203.18512500000097,329.33912500000145
L1138,B06222,ok,,0.254125,0.6365925501716719,landmark,617.333334,,0.254125,94.6951249999989,104.69812500000315,192.46412499999911,202.4731249999973,328.59012500000296
L1139,B06223,ok,,0.9025,0.7977283354270096,landmark,650.532683,,0.9025,95.82749999999928,105.84150000000031,193.62750000000037,203.63149999999936,329.7875000000002
L1141,B06225,ok,,0.768375,0.4824627882663877,cohort_median,688.365951,,0.768375,95.56037500000129,105.5623750000017,193.35737499999993,203.3603749999969,329.4893749999977
L1157,B06246,ok,,0.768375,0.489194569409753,cohort_median,690.365951,,0.768375,95.58337500000233,105.5993750000056,193.40937500000325,203.41737500000488,329.5943750000009
L1161,B08002,ok,,0.768375,0.5181411581326134,cohort_median,734.865951,,0.768375,96.230375,106.23937500000001,194.10537499999998,204.1103750000001,330.33337500000005
L1166,B08017,ok,,0.768375,0.3556762110822018,cohort_median,697.432618,,0.768375,96.04637500000025,106.05637500000047,193.8323750000003,203.8453749999993,329.9693749999991
L1168,B08032,ok,,0.768375,0.5862123756998079,cohort_median,737.965951,,0.768375,96.11737500000017,106.12337500000048,193.99937500000067,204.01037500000018,330.24237500000015
L1169,B08033,ok,,0.768375,0.28621827178027076,cohort_median,717.732618,,0.768375,96.05837499999997,106.06437500000028,193.8323750000003,203.8423749999996,329.9743750000001
L1178,B08043,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L118,A02195,ok,,0.768375,0.38627095532506844,cohort_median,647.099349,,0.768375,95.52937500000225,105.54737500000228,193.3263750000009,203.3403750000001,329.48137499999973
L1180,B08045,ok,,0.768375,0.27784288195647777,cohort_median,699.699284,,0.768375,96.04837499999975,106.0503749999997,193.81837499999972,203.83337500000005,329.9633749999997
L1182,B08048,ok,,0.768375,0.10004798379588654,cohort_median,738.932618,,0.768375,96.11637499999996,106.13337500000024,193.90737500000012,203.91437500000018,330.05437500000005
L1183,B08049,ok,,0.768375,0.31559428491702674,cohort_median,816.299154,,0.768375,96.08137500000011,106.09537500000114,193.87037500000076,203.88137500000119,330.00237500000037
L1195,B08068,ok,,0.768375,0.22724867566616283,cohort_median,801.599219,,0.768375,96.06237499999988,106.0753750000007,193.8353750000009,203.85237500000073,329.98437500000034
L1197,B08072,ok,,1.09925,0.8590128427307653,landmark,788.332552,,1.09925,95.43024999999831,105.44625000000157,193.2072500000002,203.21424999999797,329.3612500000024
L12,A02024,ok,,0.768375,0.08158344976786155,cohort_median,727.699284,,0.768375,95.78837500000044,105.79637500000207,193.5853749999991,203.5913750000003,329.75137500000017
L1203,B08082,ok,,0.768375,0.3656041668430107,cohort_median,878.165821,,0.768375,96.05237499999966,106.06037499999947,193.81937499999947,203.82337499999846,329.95037499999887
L1222,B08114,ok,,0.301,0.8920399663430401,landmark,778.165886,,0.301,94.69299999999983,104.69900000000105,192.46699999999743,202.4740000000025,328.6160000000023
L1224,B08117,ok,,0.768375,0.06966754358034438,cohort_median,665.899349,,0.768375,96.06637500000251,106.0743750000005,193.84237500000052,203.85637499999973,330.0143750000028
L1226,B08119,ok,,0.768375,0.12451284408111701,cohort_median,944.632357,,0.768375,96.0723750000001,106.08237499999849,193.84237500000052,203.8513749999987,329.98137499999973
L1234,B09003,ok,,0.768375,0.47184943036399646,cohort_median,736.532618,,0.768375,95.73037499999954,105.74637500000098,193.55737500000066,203.56437500000027,329.7203749999993
L124,A02201,ok,,0.768375,0.07871057176561144,cohort_median,677.899349,,0.768375,95.52437499999395,105.53737499999296,193.34137499999667,203.3563749999961,329.5333749999994
L1241,B09013,ok,,0.768375,0.4763307832980926,cohort_median,760.399219,,0.768375,95.53937500000065,105.55237499999966,193.33237500000575,203.33537500000273,329.502375000004
L1250,B09022,ok,,0.768375,0.4804718646779099,cohort_median,813.165886,,0.768375,95.53937500000065,105.54737500000228,193.34437500000092,203.35537499999953,329.53237500000284
L1260,B11001,ok,,0.768375,0.3437240778836692,cohort_median,937.299089,,0.768375,96.07637500000091,106.09137500000033,193.86037500000054,203.86937499999874,330.01137499999857
L1262,B11003,ok,,0.768375,0.5037681742752671,cohort_median,764.365886,,0.768375,95.45637499999465,105.45837499999506,193.5403749999972,203.5423749999976,329.9393749999948
L1271,B11012,ok,,0.768375,0.345243445262892,cohort_median,844.865821,,0.768375,95.44637499999989,105.4483750000003,193.56137499999784,203.56337499999825,329.9813749999961
L1274,B11015,ok,,0.768375,0.12334276034154996,cohort_median,852.965821,,0.768375,96.08837499999971,106.10537499999954,193.889375000001,203.898375000001,330.0353749999998
L1277,B11018,ok,,0.426375,0.7307227986164625,landmark,842.799154,,0.426375,95.10737500000413,105.10937499999726,193.22637500000292,203.22837500000333,329.6283749999975
L1279,B11020,ok,,0.9445,0.8104472659290417,landmark,967.533334,,0.9445,95.69749999999698,105.71049999999599,193.48650000000129,203.5015000000007,329.6415000000001
L1283,B11024,ok,,0.85225,0.7950233881741465,landmark,755.233334,,0.85225,95.63424999999924,105.644249999994,193.40324999999947,203.40824999999685,329.54925000000014
L1290,B11031,ok,,0.768375,0.296794931238938,cohort_median,801.565886,,0.768375,95.98037499999954,105.99037500000158,193.7503750000036,203.75837499999795,329.88737499999877
L13,A02026,ok,,0.768375,0.4365111121298925,cohort_median,761.532552,,0.768375,95.58637499999931,105.59637499999407,193.36837499999854,203.37537499999632,329.53937500000063
L1308,B11049,ok,,0.33975,0.724374832767529,landmark,684.899284,,0.33975,95.01574999999947,105.01774999999988,193.09975000000205,203.10174999999518,329.503749999997
L1313,B11054,ok,,1.9335,0.6380912284756638,landmark,676.766667,,1.9335,96.86849999999767,106.88450000000093,194.63949999999832,204.64149999999873,330.77350000000376
L1325,B12018,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1337,B12036,ok,,0.768375,0.13403559066302545,cohort_median,793.465886,,0.768375,96.11637499999996,106.13137500000029,193.8943750000002,203.902375,330.0323750000001
L1340,B12045,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L135,A02212,ok,,0.768375,0.4945384149525478,cohort_median,748.565951,,0.768375,95.82637500000091,105.83837499999971,193.63537500000018,203.6513749999998,329.81337500000006
L1355,B13005,ok,,0.768375,0.13881505897469745,cohort_median,619.799349,,0.768375,96.06637499999978,106.0783749999995,193.8383749999997,203.85537499999953,329.9793749999993
L1356,B13007,ok,,0.768375,0.17870954390349472,cohort_median,620.066016,,0.768375,96.05337499999986,106.06137499999785,193.82537499999705,203.84237499999688,329.9703749999975
L1362,B13030,ok,,0.768375,0.25850410586839934,cohort_median,739.432618,,0.768375,96.06137499999967,106.06637500000069,193.8413750000003,203.85437499999932,329.99037499999974
L1376,B13079,ok,,0.768375,0.17396764431489947,cohort_median,622.132683,,0.768375,95.25337500000059,105.26937500000021,193.03537499999982,203.04437499999983,329.17437500000085
L1378,B13082,ok,,0.768375,0.13835744993428745,cohort_median,714.765951,,0.768375,96.06337500000008,106.07437499999868,193.8453749999993,203.85637499999973,329.98137499999973
L1380,B13086,ok,,0.768375,0.1642310384253891,cohort_median,604.399414,,0.768375,96.0773750000002,106.0803749999999,193.844375,203.85237499999982,329.978375
L1383,B13091,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1387,B13098,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1389,B13101,ok,,0.768375,0.21078050758748026,cohort_median,701.832618,,0.768375,96.13237500000004,106.14137500000005,193.91537499999993,203.91937499999983,330.056375
L1392,B13105,ok,,0.768375,0.22052046047241863,cohort_median,608.399414,,0.768375,96.0703750000006,106.08437500000072,193.85037500000033,203.85837500000014,329.98137500000064
L1393,B13106,ok,,0.768375,0.1057058013785819,cohort_median,750.499219,,0.768375,96.05337499999986,106.06037500000038,193.8333750000005,203.84537500000022,329.97637500000053
L1404,B13153,ok,,0.768375,0.19632585021899843,cohort_median,842.899154,,0.768375,96.06737499999907,106.0773749999993,193.8443749999991,203.85337499999912,329.9763749999987
L1406,B13155,ok,,0.768375,0.1181908971469074,cohort_median,745.432618,,0.768375,96.06537500000049,106.08137500000011,193.8453749999993,203.85937500000034,329.98537500000054
L1410,B13160,ok,,0.768375,0.1472950207873294,cohort_median,689.765951,,0.768375,96.05737499999886,106.05937499999926,193.8343749999989,203.8443749999991,329.9673749999987
L1415,B13170,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1433,B13217,ok,,0.768375,0.18829379144136532,cohort_median,786.832552,,0.768375,96.05137499999945,106.05637500000047,193.82637499999908,203.8393749999999,329.9673750000005
L1442,B13264,ok,,0.768375,0.20387434251226258,cohort_median,806.832552,,0.768375,96.05837499999724,106.07337499999666,193.84337499999708,203.8593749999967,329.9793749999993
L1454,B14105,ok,,0.744875,0.6998407106741988,landmark,721.665951,,0.744875,95.44387500000052,105.44587500000092,193.52087499999803,203.52187500000187,329.91487499999823
L1456,B140511,ok,,0.34625,0.7458240940523458,landmark,699.165951,,0.34625,95.02025000000634,105.02225000000675,193.1002500000008,203.10125000000465,329.4952500000049
L1468,B14036,ok,,0.768375,0.2338676317992081,cohort_median,736.165951,,0.768375,96.05737500000068,106.06437500000028,193.8323750000003,203.8403750000001,329.97837500000094
L1474,B14045,ok,,0.768375,0.4772359036382255,cohort_median,733.599284,,0.768375,95.83537500000274,105.8433749999971,193.60337499999912,203.61137500000075,329.74137499999813
L1481,B14072,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1482,B14073,ok,,0.768375,0.19652118053616274,cohort_median,719.199284,,0.768375,95.83337500000233,105.83737500000315,193.60537499999953,203.61637499999813,329.7543750000044
L151,A02228,ok,,0.768375,0.13258267412756383,cohort_median,608.666081,,0.768375,95.55437500000006,105.56537499999867,193.34337499999708,203.3513749999987,329.534374999996
L1510,B14136,ok,,0.768375,0.22154773236892553,cohort_median,647.666016,,0.768375,95.44637499999989,105.44737499999646,193.5273749999982,203.52837499999475,329.919374999998
L1514,B14143,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1516,B14146,ok,,0.768375,0.21645235166993884,cohort_median,734.765951,,0.768375,95.80537499999663,105.81337499999826,193.57537499999341,203.58337499999504,329.7133749999997
L153,A02230,ok,,0.3325,0.7989150605625561,landmark,779.032552,,0.3325,95.23749999999883,105.24450000000026,193.04549999999975,203.04649999999995,329.20049999999856
L1530,B14175,ok,,0.329,0.6465632529902309,landmark,763.099219,,0.329,95.01100000000069,105.0130000000011,193.09599999999983,203.09800000000024,329.4980000000017
L1535,B14190,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1543,B14206,ok,,0.25075,0.7158862292134477,landmark,752.132552,,0.25075,95.54974999999997,105.55674999999958,193.32974999999973,203.34174999999945,329.47975000000025
L1545,B14208,ok,,0.768375,0.13034511854025185,cohort_median,769.965886,,0.768375,96.11737499999971,106.12537499999998,193.8923749999998,203.89537499999994,330.01937499999974
L1552,B14240,ok,,0.768375,0.22836286169374537,cohort_median,690.648,,0.768375,95.79037500000449,105.79937500000268,193.5593750000047,203.5683750000029,329.6983750000003
L1557,B14248,ok,,0.768375,0.11238215658871582,cohort_median,642.266016,,0.768375,95.48837500000117,105.49237500000199,193.2503750000036,203.25437500000442,329.3683750000058
L1564,B14280,ok,,0.768375,0.1609961008290377,cohort_median,714.729623,,0.768375,96.06437500000028,106.07037499999969,193.8323750000003,203.8443749999991,329.9733749999999
L157,A02234,ok,,0.768375,0.17169672163147495,cohort_median,676.0,,0.768375,95.08037499999809,105.09737499999791,192.8383749999997,202.84637500000133,328.9693750000009
L1576,B15008,ok,,0.768375,0.22675394669700258,cohort_median,760.099219,,0.768375,95.83737500000315,105.85137499999873,193.60037500000215,203.61337500000116,329.74237500000197
L1585,B15052,ok,,0.76975,0.6482573156937346,landmark,644.966016,,0.76975,95.4497500000003,105.45075000000413,193.47075000000092,203.47275000000133,329.8737500000066
L1601,B15122,ok,,0.555625,0.6694681491704303,landmark,714.632618,,0.555625,95.24062500000495,105.24262500000536,193.33862500000308,203.33962499999964,329.7396250000011
L1608,B15181,ok,,0.26,0.6066966354411304,landmark,761.499219,,0.26,95.48899999999936,105.50399999999878,193.25799999999958,203.27699999999982,329.4019999999998
L1609,B16002,ok,,0.768375,0.08318815987934904,cohort_median,980.46569,,0.768375,95.72037500000114,105.72237500000155,193.510375000002,203.52037499999676,329.6723749999986
L161,A02238,ok,,2.167875,0.8217727473015257,landmark,682.666016,,2.167875,97.06987500000186,107.07787500000349,194.89087500000178,204.8948750000026,331.060875
L1617,B16014,ok,,0.768375,0.4895371793623741,cohort_median,679.832683,,0.768375,95.51137500000222,105.52437500000123,193.31737500000634,203.3293750000015,329.48237499999993
L162,A02239,ok,,0.768375,0.40397745975095667,cohort_median,655.699349,,0.768375,95.5273749999982,105.53337499999942,193.30137499999944,203.30637500000046,329.4463749999999
L1625,B16027,ok,,0.768375,0.07205021344250839,cohort_median,628.632683,,0.768375,95.53537499999983,105.54937500000268,193.3383749999997,203.3453749999975,329.502375000004
L1633,B16040,ok,,0.768375,0.4861676098823155,cohort_median,733.799284,,0.768375,95.6973750000001,105.70537499999809,193.49737499999935,203.51337499999897,329.6703749999982
L1640,B16049,ok,,1.23275,0.7267895542002266,landmark,683.066016,,1.23275,96.15874999999947,106.16974999999807,193.95574999999815,203.96274999999957,330.1147499999978
L1645,B16055,ok,,0.768375,0.490559060549426,cohort_median,680.366016,,0.768375,95.70537499999809,105.71437499999992,193.50137500000017,203.50437500000078,329.6523749999982
L165,A02271,ok,,0.768375,0.3809010467791545,cohort_median,740.365951,,0.768375,95.67437499999905,105.67837499999986,193.4643749999999,203.46937499999729,329.6113749999971
L1654,B16069,ok,,0.768375,0.08265645447860129,cohort_median,951.4,,0.768375,95.29637499999843,105.30637500000047,193.07837499999766,203.0903750000001,329.2133749999997
L167,A02276,ok,,0.768375,0.06840868043551997,cohort_median,677.732683,,0.768375,95.67237499999864,105.68937499999846,193.49237499999833,203.49837499999956,329.651374999998
L1680,B16100,ok,,0.768375,0.08610730696904452,cohort_median,723.766667,,0.768375,95.19337500000292,105.1983750000003,192.9543750000015,202.96037500000273,329.0723750000037
L1681,B16101,ok,,0.768375,0.44201919501769465,cohort_median,653.766016,,0.768375,95.60137499999873,105.6103750000042,193.40037499999778,203.40737500000284,329.5683750000029
L1683,B16103,ok,,0.768375,0.48369037828656525,cohort_median,626.066016,,0.768375,95.45637500000011,105.46637500000033,193.25037499999996,203.25237500000037,329.4163749999992
L1685,B16105,ok,,0.764875,0.7304948659036283,landmark,679.666016,,0.764875,95.65487500000124,105.66487499999964,193.47387500000073,203.48387500000095,329.6318750000002
L169,A02278,ok,,0.768375,0.4778269107103625,cohort_median,742.999284,,0.768375,95.30237499999966,105.31837500000292,193.1013749999987,203.11737500000197,329.27137500000424
L1690,B16112,ok,,0.768375,0.07562288994881411,cohort_median,809.165886,,0.768375,95.55637500000047,105.56537499999867,193.3493749999983,203.35737499999993,329.5163749999996
L1701,B16129,ok,,0.768375,0.478048675753007,cohort_median,648.699349,,0.768375,95.47537499999852,105.47737499999893,193.26637499999958,203.2803749999988,329.4363750000015
L1705,B16136,ok,,1.885125,0.7110142960829122,landmark,687.599284,,1.885125,96.79412499999965,106.80112500000108,194.60912500000197,204.62012500000057,330.8051250000019
L1710,B16143,ok,,0.768375,0.09011628122701718,cohort_median,627.466016,,0.768375,95.59937500000014,105.61237500000006,193.41737499999988,203.42437499999994,329.58337500000005
L1711,B06145,ok,,0.768375,0.136370739637894,cohort_median,758.365886,,0.768375,95.91437500000065,105.91937499999803,193.75137500000017,203.75537499999734,329.93137500000046
L1718,B16154,ok,,0.768375,0.4912685603455844,cohort_median,685.965951,,0.768375,95.51237500000606,105.518375,193.29037500000447,203.3053750000039,329.4493750000041
L173,A02282,ok,,0.768375,0.15725010793401573,cohort_median,714.999284,,0.768375,95.58037499999809,105.59737499999791,193.39037499999938,203.4033749999984,329.544374999998
L1739,C02023,ok,,0.768375,0.4295829851134107,cohort_median,804.699219,,0.768375,95.54237499999762,105.54337500000146,193.33337500000232,203.34237500000052,329.515375000003
L1743,C02027,ok,,0.768375,0.07255023282061676,cohort_median,739.199284,,0.768375,95.56137499999785,105.5753750000007,193.37437499999976,203.38037500000098,329.5383749999968
L1744,C02028,ok,,0.768375,0.49541064948984825,cohort_median,610.699414,,0.768375,95.63437500000181,105.6413749999996,193.4213750000057,203.43537500000127,329.5883749999997
L1745,C02029,ok,,0.768375,0.48131343399598797,cohort_median,753.532552,,0.768375,95.4593749999989,105.4683749999971,193.24837499999956,203.26237499999877,329.4133750000004
L1750,C02039,ok,,0.308,0.7588870151393858,landmark,963.433334,,0.308,94.73900000000414,104.75400000000356,192.51900000000296,202.5200000000068,328.641000000006
L1756,C02045,ok,,0.768375,0.41546609455416333,cohort_median,718.4,,0.768375,95.20437500000152,105.20937500000618,192.9633749999997,202.97137500000133,329.09337500000436
L1758,C02047,ok,,0.768375,0.08325817891058532,cohort_median,1250.698763,,0.768375,95.38237499999777,105.38637499999858,193.23737499999731,203.25437499999714,329.43837499999825
L176,A02285,ok,,0.768375,0.12330638066691266,cohort_median,687.599284,,0.768375,95.58737499999951,105.59637500000134,193.38137500000119,203.3943750000002,329.53937500000063
L1764,C02053,ok,,0.768375,0.4772163366754562,cohort_median,752.765886,,0.768375,95.48737499999733,105.49337499999855,193.28537499999982,203.2873749999966,329.44037499999865
L1765,C02054,ok,,0.768375,0.07519403178751069,cohort_median,699.132618,,0.768375,95.55137500000309,105.55437500000006,193.33037499999807,203.3403750000001,329.51037499999836
L1770,C02059,ok,,0.768375,0.49138174868491985,cohort_median,718.432618,,0.768375,95.53737500000024,105.54137500000105,193.31237500000168,203.32837499999766,329.48837500000116
L1777,C02068,ok,,0.768375,0.4813077156872093,cohort_median,885.432422,,0.768375,95.82037499999969,105.82637500000091,193.62737500000037,203.6323750000014,329.7803750000006
L1778,C02069,ok,,0.768375,0.48367285976502755,cohort_median,704.799284,,0.768375,95.75437500000079,105.7673749999998,193.56637500000068,203.5773750000011,329.7123750000013
L1781,C02073,ok,,0.768375,0.48094069830143565,cohort_median,1277.898698,,0.768375,95.69737500000373,105.70337500000495,193.51637499999958,203.53237500000284,329.6973750000037
L1782,C02074,ok,,0.768375,0.4994878096965674,cohort_median,745.999284,,0.768375,95.53637500000367,105.55137500000309,193.3383749999997,203.35437500000296,329.49937499999976
L1783,C02075,ok,,0.768375,0.4828175248502377,cohort_median,692.532618,,0.768375,95.48637500000076,105.49537499999896,193.2883749999968,203.28937500000063,329.4653750000001
L1786,C02078,ok,,0.768375,0.48173033770751506,cohort_median,865.799154,,0.768375,95.55837500000088,105.57237500000373,193.34837500000174,203.36137500000075,329.5243750000012
L1789,C02081,ok,,0.768375,0.5092394183147849,cohort_median,818.065821,,0.768375,95.6383750000008,105.64637500000062,193.44437499999947,203.4543749999997,329.5983749999999
L1795,C02087,ok,,0.768375,0.5400844034368874,cohort_median,698.665951,,0.768375,95.65637499999902,105.66637499999923,193.4663750000003,203.47837499999912,329.63237499999957
L1827,C04035,ok,,0.768375,0.0745885225212115,cohort_median,682.499349,,0.768375,95.58637499999931,105.59337499999891,193.38937499999918,203.39637499999878,329.55437500000005
L1829,C04084,ok,,2.174,0.7108506328306894,landmark,1124.532227,,2.174,97.47100000000049,107.47599999999969,195.2370000000001,205.24399999999972,331.3720000000003
L1832,C04055,ok,,0.768375,0.38928954240201435,cohort_median,713.399284,,0.768375,96.03937499999883,106.04637500000025,193.80937499999925,203.81637499999886,329.94337499999926
L1838,C04081,ok,,0.399625,0.6639666362990212,landmark,698.199284,,0.399625,94.68462499999622,104.68762500000047,192.441624999994,202.4436249999944,328.5576249999958
L1840,C04089,ok,,0.768375,0.13304245526566028,cohort_median,794.365886,,0.768375,96.05337499999986,106.06437499999937,193.82437499999958,203.835375,329.9623749999995
L1871,C04150,ok,,0.768375,0.48036436932677484,cohort_median,798.369532,,0.768375,95.73737500000097,105.74137499999814,193.53937500000063,203.55437500000005,329.7213749999977
L1877,C04156,ok,,0.768375,0.5287067162871547,cohort_median,652.166016,,0.768375,95.0553750000039,105.05837500000088,192.81137499999784,202.8143750000021,328.92737499999964
L1884,C04168,ok,,0.768375,0.074268269786759,cohort_median,649.399349,,0.768375,95.59237500000053,105.5993750000056,193.3993750000012,203.4043749999986,329.57837500000494
L189,A02301,ok,,0.768375,0.07072031511774717,cohort_median,742.265951,,0.768375,95.65837499999942,105.67137499999843,193.4623749999995,203.4763749999987,329.6553749999988
L1892,C06002,ok,,0.768375,0.08039488456656456,cohort_median,730.465951,,0.768375,95.66937499999985,105.67537500000107,193.47637500000053,203.48537500000054,329.639375000001
L1895,C06006,ok,,0.768375,0.4268956338285119,cohort_median,982.999024,,0.768375,95.77437499999941,105.78937499999883,193.5863749999993,203.5943749999991,329.75037499999996
L1904,C06016,ok,,0.768375,0.07598796096967982,cohort_median,776.365886,,0.768375,95.67737499999966,105.68937500000028,193.48537500000054,203.50137500000017,329.66437500000063
L1908,C06020,ok,,0.768375,0.4887080298161725,cohort_median,776.832552,,0.768375,95.63037499999918,105.64537500000041,193.47337499999992,203.47837499999912,329.62237499999935
L1912,C07001,ok,,0.768375,0.5329976542629584,cohort_median,1079.132227,,0.768375,95.33337500000233,105.34137500000396,193.17437500000267,203.18737500000168,329.42937500000005
L1923,C07016,ok,,0.59125,0.828886201702434,landmark,762.466667,,0.59125,95.43724999999773,105.45224999999715,193.20624999999797,203.21324999999575,329.315250000002
L193,A02305,ok,,0.768375,0.47695678195875424,cohort_median,677.799349,,0.768375,95.35437500000297,105.36437499999774,193.14637499999697,203.1493750000012,329.3013750000031
