row,L_id,code,condition,trial_in_recording,onset_sample
103708,L1726,11,standard,79,214859
103709,L1726,11,standard,80,215858
103710,L1726,11,standard,81,216858
103711,L1726,11,standard,82,217857
103712,L1726,11,standard,83,219857
103713,L1726,22,deviant_target,84,221858
103714,L1726,22,deviant_target,85,222858
103715,L1726,11,standard,86,223858
103716,L1726,22,deviant_target,87,224857
103717,L1726,11,standard,88,225858
103718,L1726,11,standard,89,226859
103719,L1726,11,standard,90,227858
103720,L1726,11,standard,91,228858
103721,L1726,11,standard,92,230857
103722,L1726,11,standard,93,231857
103723,L1726,11,standard,94,232859
103724,L1726,11,standard,95,233870
103725,L1726,11,standard,96,234880
103726,L1726,11,standard,97,235879
103727,L1726,11,standard,98,236881
103728,L1726,22,deviant_target,99,237882
103729,L1726,11,standard,100,238880
103730,L1726,11,standard,101,239893
103731,L1726,22,deviant_target,102,240891
103732,L1726,11,standard,103,271914
103733,L1726,11,standard,104,272915
103734,L1726,11,standard,105,273915
103735,L1726,11,standard,106,274913
103736,L1726,11,standard,107,275923
103737,L1726,11,standard,108,276924
103738,L1726,11,standard,109,277936
103739,L1726,11,standard,110,278964
103740,L1726,11,standard,111,279975
103741,L1726,11,standard,112,280979
103742,L1726,22,deviant_target,113,282000
103743,L1726,22,deviant_target,114,283002
103744,L1726,11,standard,115,284000
103745,L1726,22,deviant_target,116,285013
103746,L1726,11,standard,117,286034
103747,L1726,11,standard,118,287034
103748,L1726,11,standard,119,291034
103749,L1726,11,standard,120,292033
103750,L1726,11,standard,121,293036
103751,L1726,11,standard,122,295033
103752,L1726,11,standard,123,296034
103753,L1726,11,standard,124,297034
103754,L1726,11,standard,125,299045
103755,L1736,11,standard,0,31453
103756,L1736,11,standard,1,32457
103757,L1736,11,standard,2,33458
103758,L1736,11,standard,3,34457
103759,L1736,11,standard,4,35461
103760,L1736,11,standard,5,36462
103761,L1736,11,standard,6,37463
103762,L1736,11,standard,7,38465
103763,L1736,11,standard,8,39465
103764,L1736,11,standard,9,40467
103765,L1736,11,standard,10,41468
103766,L1736,11,standard,11,42469
103767,L1736,11,standard,12,43471
103768,L1736,11,standard,13,44472
103769,L1736,11,standard,14,45474
103770,L1736,22,deviant_target,15,46476
103771,L1736,22,deviant_target,16,47477
103772,L1736,11,standard,17,48479
103773,L1736,11,standard,18,49482
103774,L1736,11,standard,19,50481
103775,L1736,22,deviant_target,20,52484
103776,L1736,11,standard,21,53485
103777,L1736,11,standard,22,54487
103778,L1736,11,standard,23,55491
103779,L1736,11,standard,24,56492
103780,L1736,11,standard,25,57493
103781,L1736,22,deviant_target,26,58495
103782,L1736,22,deviant_target,27,59496
103783,L1736,11,standard,28,60496
103784,L1736,11,standard,29,91522
103785,L1736,11,standard,30,92521
103786,L1736,11,standard,31,94524
103787,L1736,11,standard,32,95525
103788,L1736,11,standard,33,96528
103789,L1736,11,standard,34,97528
103790,L1736,11,standard,35,98530
103791,L1736,11,standard,36,99532
103792,L1736,11,standard,37,100535
103793,L1736,11,standard,38,101534
103794,L1736,11,standard,39,102538
103795,L1736,11,standard,40,103538
103796,L1736,11,standard,41,104541
103797,L1736,11,standard,42,105543
103798,L1736,22,deviant_target,43,106543
103799,L1736,22,deviant_target,44,107545
103800,L1736,11,standard,45,108545
103801,L1736,11,standard,46,109549
103802,L1736,11,standard,47,111550
103803,L1736,22,deviant_target,48,112551
103804,L1736,11,standard,49,113554
103805,L1736,11,standard,50,114555
103806,L1736,11,standard,51,115557
103807,L1736,11,standard,52,116557
103808,L1736,11,standard,53,117559
103809,L1736,22,deviant_target,54,118560
103810,L1736,22,deviant_target,55,119561
103811,L1736,11,standard,56,120563
103812,L1736,11,standard,57,151579
103813,L1736,11,standard,58,152576
103814,L1736,11,standard,59,153581
103815,L1736,11,standard,60,154580
103816,L1736,11,standard,61,155583
103817,L1736,11,standard,62,156585
103818,L1736,11,standard,63,157586
103819,L1736,11,standard,64,158586
103820,L1736,11,standard,65,159588
103821,L1736,11,standard,66,160588
103822,L1736,11,standard,67,161591
103823,L1736,11,standard,68,163593
103824,L1736,11,standard,69,164595
103825,L1736,11,standard,70,165597
103826,L1736,22,deviant_target,71,166600
103827,L1736,22,deviant_target,72,167599
103828,L1736,11,standard,73,168601
103829,L1736,11,standard,74,169603
103830,L1736,11,standard,75,170604
103831,L1736,11,standard,76,171605
103832,L1736,22,deviant_target,77,172607
103833,L1736,11,standard,78,173608
103834,L1736,11,standard,79,174609
103835,L1736,11,standard,80,175611
103836,L1736,22,deviant_target,81,178617
103837,L1736,22,deviant_target,82,179620
103838,L1736,11,standard,83,180620
103839,L1736,11,standard,84,211645
103840,L1736,11,standard,85,212644
103841,L1736,11,standard,86,213645
103842,L1736,11,standard,87,214647
103843,L1736,11,standard,88,215648
103844,L1736,11,standard,89,216649
103845,L1736,11,standard,90,217651
103846,L1736,11,standard,91,218654
103847,L1736,11,standard,92,219654
103848,L1736,11,standard,93,220655
103849,L1736,11,standard,94,221659
103850,L1736,11,standard,95,222661
103851,L1736,11,standard,96,223662
103852,L1736,11,standard,97,224663
103853,L1736,11,standard,98,225665
103854,L1736,22,deviant_target,99,226666
103855,L1736,22,deviant_target,100,227667
103856,L1736,11,standard,101,228669
103857,L1736,11,standard,102,229669
103858,L1736,11,standard,103,230671
103859,L1736,11,standard,104,231672
103860,L1736,22,deviant_target,105,232674
103861,L1736,11,standard,106,233675
103862,L1736,11,standard,107,234677
103863,L1736,22,deviant_target,108,239684
103864,L1736,11,standard,109,240685
103865,L1736,11,standard,110,271701
103866,L1736,11,standard,111,272701
103867,L1736,11,standard,112,273701
103868,L1736,11,standard,113,274703
103869,L1736,11,standard,114,275704
103870,L1736,11,standard,115,276706
103871,L1736,11,standard,116,277708
103872,L1736,11,standard,117,278709
103873,L1736,11,standard,118,279710
103874,L1736,11,standard,119,280712
103875,L1736,11,standard,120,281713
103876,L1736,11,standard,121,282715
103877,L1736,11,standard,122,283716
103878,L1736,11,standard,123,284718
103879,L1736,11,standard,124,285722
103880,L1736,22,deviant_target,125,286720
103881,L1736,22,deviant_target,126,287721
103882,L1736,11,standard,127,288723
103883,L1736,11,standard,128,289725
103884,L1736,11,standard,129,290726
103885,L1736,11,standard,130,293732
103886,L1736,11,standard,131,294734
103887,L1736,11,standard,132,296737
103888,L1736,11,standard,133,297739
103889,L1736,22,deviant_target,134,298739
103890,L1736,22,deviant_target,135,299741
103891,L174,11,standard,0,36301
103892,L174,11,standard,1,38288
103893,L174,11,standard,2,39282
103894,L174,11,standard,3,40276
103895,L174,11,standard,4,41271
103896,L174,11,standard,5,42265
103897,L174,22,deviant_target,6,43258
103898,L174,11,standard,7,44253
103899,L174,22,deviant_target,8,46240
103900,L174,11,standard,9,47234
103901,L174,11,standard,10,48223
103902,L174,11,standard,11,49216
103903,L174,11,standard,12,50210
103904,L174,11,standard,13,51204
103905,L174,11,standard,14,52198
103906,L174,11,standard,15,53192
103907,L174,11,standard,16,54185
103908,L174,22,deviant_target,17,55180
103909,L174,22,deviant_target,18,58162
103910,L174,11,standard,19,59156
103911,L174,22,deviant_target,20,60149
103912,L174,11,standard,21,61144
103913,L174,11,standard,22,62137
103914,L174,11,standard,23,63131
103915,L174,11,standard,24,64125
103916,L174,11,standard,25,95184
103917,L174,11,standard,26,96174
103918,L174,11,standard,27,97167
103919,L174,11,standard,28,99155
103920,L174,11,standard,29,100149
103921,L174,11,standard,30,101144
103922,L174,11,standard,31,102137
103923,L174,22,deviant_target,32,103131
103924,L174,11,standard,33,104125
103925,L174,11,standard,34,105119
103926,L174,22,deviant_target,35,106113
103927,L174,11,standard,36,107107
103928,L174,11,standard,37,108101
103929,L174,11,standard,38,109095
103930,L174,11,standard,39,111083
103931,L174,11,standard,40,112076
103932,L174,11,standard,41,113071
103933,L174,11,standard,42,114059
103934,L174,22,deviant_target,43,115053
103935,L174,11,standard,44,116046
103936,L174,11,standard,45,117040
103937,L174,22,deviant_target,46,118034
103938,L174,11,standard,47,119029
103939,L174,22,deviant_target,48,120022
103940,L174,11,standard,49,121016
103941,L174,11,standard,50,122010
103942,L174,11,standard,51,123004
103943,L174,11,standard,52,123997
103944,L174,11,standard,53,155010
103945,L174,11,standard,54,156004
103946,L174,11,standard,55,156998
103947,L174,11,standard,56,157991
103948,L174,11,standard,57,158986
103949,L174,11,standard,58,159980
103950,L174,11,standard,59,160974
103951,L174,11,standard,60,161967
103952,L174,22,deviant_target,61,162962
103953,L174,11,standard,62,163955
103954,L174,11,standard,63,164950
103955,L174,22,deviant_target,64,165943
103956,L174,11,standard,65,166937
103957,L174,11,standard,66,167931
103958,L174,11,standard,67,168925
103959,L174,11,standard,68,169919
103960,L174,11,standard,69,170913
103961,L174,11,standard,70,171907
103962,L174,11,standard,71,172900
103963,L174,11,standard,72,173895
103964,L174,22,deviant_target,73,174888
103965,L174,11,standard,74,175882
103966,L174,11,standard,75,176876
103967,L174,22,deviant_target,76,179859
103968,L174,11,standard,77,180853
103969,L174,11,standard,78,181847
103970,L174,11,standard,79,182841
103971,L174,11,standard,80,183834
103972,L174,11,standard,81,214847
103973,L174,11,standard,82,215840
103974,L174,11,standard,83,216834
103975,L174,11,standard,84,217828
103976,L174,11,standard,85,218822
103977,L174,11,standard,86,219816
103978,L174,11,standard,87,220810
103979,L174,11,standard,88,221804
103980,L174,22,deviant_target,89,222798
103981,L174,11,standard,90,223792
103982,L174,11,standard,91,224786
103983,L174,22,deviant_target,92,225780
103984,L174,11,standard,93,226774
103985,L174,11,standard,94,227767
103986,L174,11,standard,95,228756
103987,L174,11,standard,96,229750
103988,L174,11,standard,97,230744
103989,L174,11,standard,98,231737
103990,L174,11,standard,99,232732
103991,L174,11,standard,100,233726
103992,L174,22,deviant_target,101,234719
103993,L174,11,standard,102,235713
103994,L174,11,standard,103,236707
103995,L174,22,deviant_target,104,237701
103996,L174,11,standard,105,238696
103997,L174,22,deviant_target,106,239689
103998,L174,11,standard,107,240683
103999,L174,11,standard,108,241676
104000,L174,11,standard,109,242671
104001,L174,11,standard,110,243665
104002,L174,11,standard,111,274678
104003,L174,11,standard,112,275665
104004,L174,11,standard,113,276659
